origin_hdong_cd,dest_hdong_cd,date,start_time,end_time,gender,age,modal,origin_purpose,dest_purpose,od_dist_avg,od_duration_avg,od_cnts,행정동코드,시도명,시군구명,읍면동명,주소,위도,경도
1165051000,1111061500,20231013,16:00,16:00,1,1,2.0,0.0,3,46120,45,7,1165051000,서울특별시,서초구,서초1동,서울특별시 서초구 서초1동,37.4901474659139,127.019530273485
1111063000,1111061500,20231013,17:00,17:00,1,1,0.0,3.0,3,12803,10,7,1111063000,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동,37.5720319758375,127.005071290563
1111060000,1111061500,20231013,11:00,11:00,0,3,0.0,1.0,1,4208,9,31,1111060000,서울특별시,종로구,가회동,서울특별시 종로구 가회동,37.5800968068428,126.984784487479
1114055000,1111061500,20231013,09:00,09:00,1,1,0.0,5.0,3,3789,10,13,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,18:00,18:00,1,4,4.0,3.0,3,817,4,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114060500,1111061500,20231013,12:00,12:00,1,2,4.0,1.0,1,1593,6,12,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
4111156600,1111061500,20231013,10:00,11:00,1,1,0.0,5.0,5,127680,90,7,4111156600,경기도,수원시 장안구,율천동,경기도 수원시 장안구 율천동,37.2976295878557,126.971401996357
1114055000,1111061500,20231013,12:00,12:00,1,3,0.0,3.0,1,10385,18,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111065000,1111061500,20231013,12:00,12:00,1,1,4.0,5.0,5,426,1,7,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
4128167000,1111061500,20231013,13:00,14:00,1,1,0.0,0.0,5,20351,46,7,4128167000,경기도,고양시 덕양구,대덕동,경기도 고양시 덕양구 대덕동,37.5855458565799,126.875164854549
1111051500,1111061500,20231013,15:00,16:00,0,1,0.0,4.0,3,6053,40,8,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1111063000,1111061500,20231013,15:00,15:00,1,5,0.0,1.0,1,15156,12,9,1111063000,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동,37.5720319758375,127.005071290563
1114052000,1111061500,20231013,11:00,11:00,0,4,0.0,1.0,1,6446,12,15,1114052000,서울특별시,중구,소공동,서울특별시 중구 소공동,37.5638997702148,126.97979400965
1111065000,1111061500,20231013,11:00,13:00,1,1,0.0,5.0,5,13733,171,7,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
1114055000,1111061500,20231013,12:00,12:00,1,6,0.0,1.0,1,3824,8,14,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
4128153000,1111061500,20231013,09:00,10:00,1,1,2.0,0.0,3,31482,94,7,4128153000,경기도,고양시 덕양구,흥도동,경기도 고양시 덕양구 흥도동,37.6449259301324,126.85434814802
1114055000,1111061500,20231013,18:00,19:00,1,1,0.0,4.0,4,36731,98,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,12:00,12:00,1,2,0.0,4.0,4,11066,16,31,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
4128754600,1111061500,20231013,08:00,11:00,1,1,2.0,0.0,3,159567,201,7,4128754600,경기도,고양시 일산서구,탄현2동,경기도 고양시 일산서구 탄현2동,37.7022225920727,126.767665086307
1114060500,1111061500,20231013,15:00,15:00,0,7,0.0,1.0,1,6491,13,8,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114060500,1111061500,20231013,17:00,17:00,0,6,4.0,1.0,1,1071,5,8,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114055000,1111061500,20231013,11:00,11:00,0,6,4.0,1.0,1,611,2,8,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1141069000,1111061500,20231013,10:00,11:00,1,1,0.0,0.0,4,26191,41,7,1141069000,서울특별시,서대문구,남가좌제1동,서울특별시 서대문구 남가좌제1동,37.5732734342748,126.919786253545
2826053700,1111061500,20231013,13:00,16:00,1,1,0.0,0.0,3,130726,147,7,2826053700,인천광역시,서구,청라2동,인천광역시 서구 청라2동,37.5326557640968,126.644160618855
1114060500,1111061500,20231013,11:00,12:00,0,0,0.0,5.0,5,13844,38,39,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1111064000,1111061500,20231013,12:00,12:00,1,4,0.0,1.0,1,4475,14,11,1111064000,서울특별시,종로구,이화동,서울특별시 종로구 이화동,37.5769946840179,127.004338052474
1129059000,1111061500,20231013,08:00,09:00,1,1,0.0,0.0,3,14748,100,7,1129059000,서울특별시,성북구,돈암제2동,서울특별시 성북구 돈암제2동,37.598016252053,127.01058094036
1111053000,1111061500,20231013,14:00,14:00,0,4,0.0,1.0,1,3699,11,9,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1114055000,1111061500,20231013,11:00,11:00,1,4,0.0,4.0,4,6118,8,11,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114060500,1111061500,20231013,17:00,17:00,1,2,0.0,3.0,3,9087,19,9,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
4111156600,1111061500,20231013,17:00,19:00,1,1,2.0,3.0,3,132785,109,7,4111156600,경기도,수원시 장안구,율천동,경기도 수원시 장안구 율천동,37.2976295878557,126.971401996357
5172037000,1111061500,20231013,08:00,09:00,1,1,0.0,5.0,5,144813,111,54,5172037000,강원특별자치도,홍천군,서면,강원특별자치도 홍천군 서면,37.6885985446758,127.664103886782
1114055000,1111061500,20231013,18:00,19:00,1,2,0.0,3.0,3,15728,29,14,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114060500,1111061500,20231013,12:00,12:00,0,7,4.0,1.0,1,843,4,14,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1123070500,1111061500,20231013,17:00,17:00,0,0,0.0,0.0,3,9383,40,39,1123070500,서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,37.583046821837,127.048170770368
1162056500,1111061500,20231013,17:00,18:00,1,1,2.0,0.0,3,39748,38,7,1162056500,서울특별시,관악구,성현동,서울특별시 관악구 성현동,37.4895430309435,126.948135286094
1114055000,1111061500,20231013,19:00,19:00,1,3,0.0,3.0,3,4684,11,10,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111064000,1111061500,20231013,10:00,11:00,0,1,0.0,4.0,3,17563,35,13,1111064000,서울특별시,종로구,이화동,서울특별시 종로구 이화동,37.5769946840179,127.004338052474
4131051000,1111061500,20231013,12:00,14:00,1,1,2.0,4.0,3,35733,90,7,4131051000,경기도,구리시,갈매동,경기도 구리시 갈매동,37.6348963795759,127.116243895002
1114057000,1111061500,20231013,11:00,12:00,0,4,0.0,1.0,1,14870,39,7,1114057000,서울특별시,중구,필동,서울특별시 중구 필동,37.5601640832368,126.995599542438
1111060000,1111061500,20231013,12:00,12:00,0,5,4.0,1.0,1,1905,4,7,1111060000,서울특별시,종로구,가회동,서울특별시 종로구 가회동,37.5800968068428,126.984784487479
1111065000,1111061500,20231013,11:00,12:00,1,2,0.0,0.0,0,5193,20,9,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
4480025600,1111061500,20231013,11:00,14:00,1,1,0.0,0.0,5,115956,130,7,4480025600,충청남도,홍성군,홍북읍,충청남도 홍성군 홍북읍,36.6496293443057,126.692636453184
1126060000,1111061500,20231013,13:00,14:00,1,1,2.0,0.0,3,14912,41,7,1126060000,서울특별시,중랑구,중화제1동,서울특별시 중랑구 중화제1동,37.6011714540386,127.080674011197
1114052000,1111061500,20231013,14:00,14:00,1,1,1.0,3.0,3,25916,22,7,1114052000,서울특별시,중구,소공동,서울특별시 중구 소공동,37.5638997702148,126.97979400965
1111054000,1111061500,20231013,13:00,13:00,1,1,0.0,3.0,4,4448,3,7,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1114055000,1111061500,20231013,11:00,11:00,1,2,0.0,1.0,1,5938,10,68,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
4128158000,1111061500,20231013,11:00,13:00,1,1,2.0,0.0,4,69116,117,7,4128158000,경기도,고양시 덕양구,창릉동,경기도 고양시 덕양구 창릉동,37.6464180274597,126.899284446955
1111051500,1111061500,20231013,15:00,15:00,1,1,0.0,2.0,3,1191,21,7,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1111065000,1111061500,20231013,16:00,16:00,0,2,0.0,0.0,0,4960,8,8,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
1114060500,1111061500,20231013,13:00,13:00,1,3,0.0,1.0,1,5634,14,17,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114055000,1111061500,20231013,09:00,10:00,0,3,0.0,1.0,1,12663,28,10,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1141064000,1111061500,20231013,11:00,11:00,1,1,2.0,0.0,4,18504,29,7,1141064000,서울특별시,서대문구,홍제제3동,서울특별시 서대문구 홍제제3동,37.5937821789849,126.949743382569
1114060500,1111061500,20231013,09:00,09:00,0,6,0.0,1.0,1,7002,13,8,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1111063000,1111061500,20231013,12:00,12:00,1,3,0.0,1.0,1,10788,19,24,1111063000,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동,37.5720319758375,127.005071290563
1114055000,1111061500,20231013,19:00,19:00,0,2,0.0,4.0,4,7414,14,9,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,10:00,10:00,0,3,0.0,1.0,1,5775,10,34,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114060500,1111061500,20231013,12:00,12:00,1,6,0.0,1.0,1,4865,15,11,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1171071000,1111061500,20231013,13:00,14:00,1,0,0.0,5.0,5,73653,58,44,1171071000,서울특별시,송파구,잠실6동,서울특별시 송파구 잠실6동,37.5181274574866,127.100660517951
1114060500,1111061500,20231013,10:00,10:00,0,5,0.0,1.0,1,4864,11,20,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1138069000,1111061500,20231013,08:00,09:00,0,4,2.0,0.0,1,41778,51,7,1138069000,서울특별시,은평구,진관동,서울특별시 은평구 진관동,37.6349668825062,126.92106591289
1147051000,1111061500,20231013,14:00,15:00,1,1,2.0,0.0,3,18074,33,7,1147051000,서울특별시,양천구,목1동,서울특별시 양천구 목1동,37.530353681952,126.871138769506
1114055000,1111061500,20231013,12:00,13:00,1,2,0.0,5.0,5,13364,37,9,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114059000,1111061500,20231013,12:00,12:00,1,1,2.0,5.0,5,11918,18,7,1114059000,서울특별시,중구,광희동,서울특별시 중구 광희동,37.5644311770078,127.005052665365
1111053000,1111061500,20231013,12:00,12:00,0,5,0.0,1.0,1,5833,12,23,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1114055000,1111061500,20231013,16:00,17:00,0,3,0.0,1.0,1,12608,23,18,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111055000,1111061500,20231013,09:00,09:00,0,1,0.0,0.0,3,6165,30,13,1111055000,서울특별시,종로구,부암동,서울특별시 종로구 부암동,37.5924142953538,126.964061015983
1147068000,1111061500,20231013,12:00,13:00,1,1,0.0,0.0,3,15812,51,7,1147068000,서울특별시,양천구,신정7동,서울특별시 양천구 신정7동,37.5143965008325,126.859687680177
1144074000,1111061500,20231013,08:00,11:00,1,1,0.0,5.0,5,74173,163,7,1144074000,서울특별시,마포구,상암동,서울특별시 마포구 상암동,37.5783209050878,126.894689433213
1111064000,1111061500,20231013,12:00,12:00,1,5,0.0,1.0,1,11168,17,7,1111064000,서울특별시,종로구,이화동,서울특별시 종로구 이화동,37.5769946840179,127.004338052474
1141056500,1111061500,20231013,16:00,17:00,1,1,0.0,0.0,4,6552,18,7,1141056500,서울특별시,서대문구,충현동,서울특별시 서대문구 충현동,37.5648190388812,126.954715932221
1129068500,1111061500,20231013,15:00,18:00,1,1,0.0,2.0,3,43149,151,13,1129068500,서울특별시,성북구,길음제2동,서울특별시 성북구 길음제2동,37.6066955102482,127.02731160121
4128157600,1111061500,20231013,08:00,08:00,1,3,2.0,0.0,1,50372,42,7,4128157600,경기도,고양시 덕양구,삼송1동,경기도 고양시 덕양구 삼송1동,37.6525613619703,126.893619189644
1114055000,1111061500,20231013,12:00,12:00,0,6,4.0,1.0,1,2215,9,18,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1141058500,1111061500,20231013,18:00,18:00,1,1,2.0,0.0,2,10694,24,7,1141058500,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌동,37.5651616940519,126.93927687604
1114055000,1111061500,20231013,15:00,16:00,0,4,0.0,1.0,1,15972,27,24,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,11:00,12:00,0,5,4.0,1.0,1,15224,47,11,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,12:00,12:00,0,3,1.0,1.0,1,15634,18,8,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,15:00,15:00,0,2,0.0,4.0,4,7914,12,10,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,13:00,13:00,0,2,4.0,1.0,1,1144,4,9,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1117068500,1111061500,20231013,11:00,11:00,1,1,1.0,0.0,2,27959,26,7,1117068500,서울특별시,용산구,한남동,서울특별시 용산구 한남동,37.53462985578,127.000552132438
1144066000,1111061500,20231013,18:00,20:00,1,1,0.0,5.0,5,77761,107,7,1144066000,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.5550949138085,126.914613374473
1114055000,1111061500,20231013,15:00,15:00,1,1,0.0,3.0,3,1556,3,13,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1130555500,1111061500,20231013,09:00,09:00,1,1,0.0,0.0,2,6766,38,7,1130555500,서울특별시,강북구,송천동,서울특별시 강북구 송천동,37.6183082018069,127.023867953194
1111054000,1111061500,20231013,16:00,17:00,0,0,1.0,5.0,5,8217,32,39,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1111063000,1111061500,20231013,13:00,13:00,0,1,0.0,3.0,3,3512,6,8,1111063000,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동,37.5720319758375,127.005071290563
1114055000,1111061500,20231013,22:00,23:00,1,1,4.0,5.0,5,4919,14,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,13:00,13:00,0,4,0.0,4.0,4,12223,15,8,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,20:00,20:00,1,2,0.0,4.0,4,4679,12,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,19:00,19:00,1,3,0.0,1.0,1,6378,15,17,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111053000,1111061500,20231013,13:00,13:00,1,4,0.0,1.0,1,5913,19,11,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1111063000,1111061500,20231013,11:00,11:00,1,3,4.0,1.0,1,426,3,10,1111063000,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동,37.5720319758375,127.005071290563
1111051500,1111061500,20231013,19:00,19:00,1,1,0.0,3.0,3,6604,5,7,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1111053000,1111061500,20231013,15:00,16:00,1,1,0.0,3.0,3,16523,41,27,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1111051500,1111061500,20231013,10:00,11:00,0,1,1.0,5.0,5,18754,34,29,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1141064000,1111061500,20231013,16:00,16:00,1,1,0.0,0.0,4,11501,30,7,1141064000,서울특별시,서대문구,홍제제3동,서울특별시 서대문구 홍제제3동,37.5937821789849,126.949743382569
1114055000,1111061500,20231013,16:00,16:00,1,3,0.0,3.0,3,9659,13,10,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111058000,1111061500,20231013,10:00,11:00,0,1,0.0,5.0,5,39456,53,21,1111058000,서울특별시,종로구,교남동,서울특별시 종로구 교남동,37.5683831622413,126.964634002163
1129055500,1111061500,20231013,17:00,17:00,1,1,1.0,0.0,4,7411,16,7,1129055500,서울특별시,성북구,삼선동,서울특별시 성북구 삼선동,37.5908295073389,127.014651562653
1111053000,1111061500,20231013,15:00,15:00,1,4,0.0,1.0,1,7578,11,13,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1111060000,1111061500,20231013,10:00,10:00,0,3,0.0,1.0,1,3296,9,10,1111060000,서울특별시,종로구,가회동,서울특별시 종로구 가회동,37.5800968068428,126.984784487479
1111054000,1111061500,20231013,16:00,16:00,1,1,4.0,2.0,2,661,2,7,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1114055000,1111061500,20231013,12:00,13:00,1,4,4.0,1.0,1,9193,29,15,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,14:00,14:00,0,2,4.0,1.0,1,881,3,9,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
2824572000,1111061500,20231013,08:00,09:00,1,1,2.0,0.0,3,90540,91,7,2824572000,인천광역시,계양구,계양2동,인천광역시 계양구 계양2동,37.5437725115121,126.737116898382
4136025600,1111061500,20231013,08:00,12:00,1,1,2.0,0.0,3,241339,228,13,4136025600,경기도,남양주시,화도읍,경기도 남양주시 화도읍,37.6579103478731,127.300352454876
1111051500,1111061500,20231013,15:00,16:00,1,1,0.0,0.0,3,20371,60,7,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1159051000,1111061500,20231013,08:00,08:00,1,3,2.0,0.0,1,36537,32,7,1159051000,서울특별시,동작구,노량진제1동,서울특별시 동작구 노량진제1동,37.5123068024127,126.942016221361
1153079000,1111061500,20231013,16:00,16:00,1,1,2.0,2.0,0,46723,36,7,1153079000,서울특별시,구로구,수궁동,서울특별시 구로구 수궁동,37.4938815927114,126.831478611978
5113060000,1111061500,20231013,08:00,10:00,1,1,0.0,4.0,3,275494,140,7,5113060000,강원특별자치도,원주시,우산동,강원특별자치도 원주시 우산동,37.3714829095559,127.940063693835
1138062500,1111061500,20231013,10:00,10:00,1,1,2.0,2.0,3,17707,29,7,1138062500,서울특별시,은평구,역촌동,서울특별시 은평구 역촌동,37.6043976551681,126.915123289569
1159053000,1111061500,20231013,17:00,19:00,1,1,2.0,0.0,3,44963,97,7,1159053000,서울특별시,동작구,상도제1동,서울특별시 동작구 상도제1동,37.50324263284,126.94974984805
1114060500,1111061500,20231013,17:00,17:00,1,1,4.0,3.0,3,885,4,13,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1162073500,1111061500,20231013,16:00,18:00,1,1,2.0,0.0,4,59083,97,7,1162073500,서울특별시,관악구,대학동,서울특별시 관악구 대학동,37.4706092043945,126.936970450155
1114060500,1111061500,20231013,13:00,13:00,1,4,0.0,1.0,1,6689,14,13,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
2824561200,1111061500,20231013,16:00,17:00,1,1,2.0,3.0,3,95653,87,7,2824561200,인천광역시,계양구,계산2동,인천광역시 계양구 계산2동,37.5442314736467,126.728121641423
1141052000,1111061500,20231013,10:00,11:00,1,1,0.0,4.0,3,24560,52,7,1141052000,서울특별시,서대문구,천연동,서울특별시 서대문구 천연동,37.5675017663096,126.958422464555
4413158000,1111061500,20231013,20:00,22:00,0,0,0.0,0.0,5,105363,153,39,4413158000,충청남도,천안시 동남구,청룡동,충청남도 천안시 동남구 청룡동,36.7860682304215,127.156736822108
1114055000,1111061500,20231013,18:00,18:00,1,1,0.0,5.0,5,2846,9,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114061500,1111061500,20231013,13:00,13:00,0,0,0.0,5.0,5,5614,19,39,1114061500,서울특별시,중구,신당동,서울특별시 중구 신당동,37.5620157313145,127.014442188261
1114060500,1111061500,20231013,14:00,14:00,0,7,0.0,1.0,1,7079,9,7,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1111065000,1111061500,20231013,19:00,19:00,1,1,0.0,4.0,4,1416,2,7,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
1111065000,1111061500,20231013,19:00,19:00,1,2,0.0,0.0,0,3311,14,10,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
1114055000,1111061500,20231013,19:00,19:00,1,0,3.0,4.0,4,2892,5,44,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114060500,1111061500,20231013,17:00,17:00,1,1,4.0,4.0,4,1325,6,7,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1111054000,1111061500,20231013,10:00,10:00,1,1,4.0,4.0,3,202,1,7,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1114060500,1111061500,20231013,09:00,09:00,0,3,0.0,1.0,1,6244,13,9,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114055000,1111061500,20231013,18:00,18:00,1,2,0.0,4.0,4,8127,11,19,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,12:00,13:00,0,6,0.0,1.0,1,12821,30,8,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114057000,1111061500,20231013,11:00,12:00,1,3,0.0,1.0,1,17548,50,7,1114057000,서울특별시,중구,필동,서울특별시 중구 필동,37.5601640832368,126.995599542438
1114055000,1111061500,20231013,12:00,12:00,1,6,0.0,3.0,3,2375,7,8,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114060500,1111061500,20231013,12:00,12:00,0,4,4.0,1.0,1,1145,4,25,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114052000,1111061500,20231013,15:00,16:00,1,1,0.0,4.0,4,12432,24,7,1114052000,서울특별시,중구,소공동,서울특별시 중구 소공동,37.5638997702148,126.97979400965
1114060500,1111061500,20231013,20:00,20:00,1,2,4.0,3.0,3,2175,3,7,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114055000,1111061500,20231013,14:00,15:00,1,3,0.0,1.0,1,15120,36,10,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,20:00,20:00,0,2,0.0,3.0,3,3558,7,14,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
4131053000,1111061500,20231013,14:00,15:00,1,1,2.0,3.0,3,30080,70,7,4131053000,경기도,구리시,인창동,경기도 구리시 인창동,37.6044843983227,127.13492316761
1114055000,1111061500,20231013,15:00,15:00,0,3,4.0,1.0,1,2242,6,25,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,18:00,18:00,1,4,0.0,3.0,3,5191,11,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,11:00,11:00,1,5,0.0,3.0,3,5559,9,13,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111064000,1111061500,20231013,14:00,15:00,1,1,4.0,4.0,3,5022,78,7,1111064000,서울특별시,종로구,이화동,서울특별시 종로구 이화동,37.5769946840179,127.004338052474
1111058000,1111061500,20231013,08:00,08:00,0,0,1.0,0.0,2,7573,8,39,1111058000,서울특별시,종로구,교남동,서울특별시 종로구 교남동,37.5683831622413,126.964634002163
1114060500,1111061500,20231013,15:00,15:00,1,3,0.0,1.0,1,5835,13,10,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114055000,1111061500,20231013,15:00,16:00,1,1,0.0,5.0,5,4588,13,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231013,13:00,14:00,1,2,0.0,1.0,1,17239,32,19,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111063000,1111061500,20231013,17:00,17:00,1,1,0.0,0.0,0,5915,6,7,1111063000,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동,37.5720319758375,127.005071290563
1114055000,1111061500,20231013,18:00,18:00,1,2,4.0,3.0,3,1305,8,14,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1117068500,1111061500,20231013,08:00,08:00,1,0,0.0,0.0,4,5693,27,44,1117068500,서울특별시,용산구,한남동,서울특별시 용산구 한남동,37.53462985578,127.000552132438
1111053000,1111061500,20231013,19:00,20:00,1,1,0.0,5.0,5,11070,14,7,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1114060500,1111061500,20231013,20:00,21:00,1,2,0.0,3.0,3,11278,32,14,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1111051500,1111061500,20231013,11:00,12:00,1,1,1.0,5.0,5,60940,73,7,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1114060500,1111061500,20231013,15:00,15:00,1,4,4.0,1.0,1,819,3,8,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
