origin_hdong_cd,dest_hdong_cd,date,start_time,end_time,gender,age,modal,origin_purpose,dest_purpose,od_dist_avg,od_duration_avg,od_cnts,행정동코드,시도명,시군구명,읍면동명,주소,위도,경도
1114052000,1111061500,20231014,11:00,12:00,1,1,1.0,5.0,5,40000,25,7,1114052000,서울특별시,중구,소공동,서울특별시 중구 소공동,37.5638997702148,126.97979400965
4113552000,1111061500,20231014,13:00,16:00,1,1,0.0,4.0,3,100585,194,7,4113552000,경기도,성남시 분당구,수내1동,경기도 성남시 분당구 수내1동,37.3756648547322,127.117883927412
1129055500,1111061500,20231014,09:00,09:00,1,1,2.0,0.0,3,6767,20,7,1129055500,서울특별시,성북구,삼선동,서울특별시 성북구 삼선동,37.5908295073389,127.014651562653
1111053000,1111061500,20231014,12:00,13:00,0,0,0.0,5.0,5,9710,35,39,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
4139054000,1111061500,20231014,11:00,13:00,1,0,0.0,0.0,3,59480,139,44,4139054000,경기도,시흥시,은행동,경기도 시흥시 은행동,37.43633390322,126.798035072094
1171058000,1111061500,20231014,09:00,10:00,1,1,2.0,0.0,3,48143,54,7,1171058000,서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,37.5062229082525,127.109316959721
1168065500,1111061500,20231014,14:00,14:00,1,0,2.0,0.0,3,13440,37,44,1168065500,서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,37.4883045975414,127.03896912922
4146552000,1111061500,20231014,12:00,16:00,1,1,0.0,0.0,3,62789,190,7,4146552000,경기도,용인시 수지구,풍덕천2동,경기도 용인시 수지구 풍덕천2동,37.3194480452127,127.088779154811
1114052000,1111061500,20231014,11:00,13:00,0,0,0.0,3.0,3,94649,72,39,1114052000,서울특별시,중구,소공동,서울특별시 중구 소공동,37.5638997702148,126.97979400965
4119061000,1111061500,20231014,16:00,17:00,1,1,2.0,0.0,3,59782,71,7,4119061000,경기도,부천시,중동,경기도 부천시 중동,37.4878421325003,126.768185927414
1138060000,1111061500,20231014,08:00,10:00,1,1,0.0,0.0,3,12239,76,7,1138060000,서울특별시,은평구,응암제3동,서울특별시 은평구 응암제3동,37.592241925144,126.915734945869
1144056500,1111061500,20231014,10:00,10:00,1,1,0.0,0.0,2,18091,17,7,1144056500,서울특별시,마포구,공덕동,서울특별시 마포구 공덕동,37.550174347382,126.960034513244
4113367000,1111061500,20231014,09:00,10:00,1,1,0.0,0.0,3,78426,67,13,4113367000,경기도,성남시 중원구,도촌동,경기도 성남시 중원구 도촌동,37.4165024621996,127.152772405649
1111067000,1111061500,20231014,19:00,20:00,0,0,0.0,0.0,4,6897,70,39,1111067000,서울특별시,종로구,창신제1동,서울특별시 종로구 창신제1동,37.5707371209357,127.016368212448
1114055000,1111061500,20231014,20:00,20:00,1,4,0.0,3.0,3,19002,27,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111053000,1111061500,20231014,17:00,18:00,1,1,4.0,0.0,3,17243,49,7,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1111064000,1111061500,20231014,20:00,21:00,1,1,0.0,5.0,5,65612,72,7,1111064000,서울특별시,종로구,이화동,서울특별시 종로구 이화동,37.5769946840179,127.004338052474
1114059000,1111061500,20231014,15:00,15:00,1,1,2.0,3.0,4,18974,23,7,1114059000,서울특별시,중구,광희동,서울특별시 중구 광희동,37.5644311770078,127.005052665365
1114060500,1111061500,20231014,21:00,21:00,0,2,0.0,4.0,4,6003,11,9,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
4111759600,1111061500,20231014,10:00,11:00,0,0,0.0,0.0,3,86335,84,39,4111759600,경기도,수원시 영통구,망포2동,경기도 수원시 영통구 망포2동,37.2393339576777,127.045936122933
1114055000,1111061500,20231014,17:00,17:00,1,5,0.0,3.0,3,10766,9,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111065000,1111061500,20231014,13:00,13:00,0,0,0.0,5.0,5,2014,6,39,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
1114060500,1111061500,20231014,13:00,14:00,1,5,0.0,3.0,3,12327,30,6,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1111060000,1111061500,20231014,11:00,11:00,1,1,0.0,3.0,3,5844,8,7,1111060000,서울특별시,종로구,가회동,서울특별시 종로구 가회동,37.5800968068428,126.984784487479
1111053000,1111061500,20231014,12:00,12:00,1,0,4.0,3.0,3,3395,7,44,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
4113558000,1111061500,20231014,10:00,11:00,1,1,0.0,0.0,3,41224,67,7,4113558000,경기도,성남시 분당구,서현1동,경기도 성남시 분당구 서현1동,37.3829079107164,127.126016001895
1114055000,1111061500,20231014,15:00,15:00,1,1,0.0,4.0,4,7958,10,13,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114054000,1111061500,20231014,11:00,11:00,1,1,1.0,3.0,3,10647,12,7,1114054000,서울특별시,중구,회현동,서울특별시 중구 회현동,37.5572755681354,126.979370256256
1150061500,1111061500,20231014,10:00,11:00,1,0,0.0,0.0,3,45678,40,44,1150061500,서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,37.5481974467964,126.84179449484
4136057000,1111061500,20231014,11:00,12:00,1,0,2.0,0.0,4,44603,82,44,4136057000,경기도,남양주시,별내동,경기도 남양주시 별내동,37.6462754221373,127.121981563821
1114055000,1111061500,20231014,18:00,18:00,1,3,4.0,3.0,3,2278,7,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1129055500,1111061500,20231014,13:00,13:00,1,1,0.0,0.0,3,2607,13,7,1129055500,서울특별시,성북구,삼선동,서울특별시 성북구 삼선동,37.5908295073389,127.014651562653
1111065000,1111061500,20231014,20:00,20:00,1,1,1.0,3.0,0,6718,17,7,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
4157052500,1111061500,20231014,08:00,10:00,0,1,0.0,0.0,3,74554,86,8,4157052500,경기도,김포시,장기본동,경기도 김포시 장기본동,37.6522966561289,126.67169831222
1114068000,1111061500,20231014,10:00,11:00,1,1,0.0,0.0,4,55735,85,7,1114068000,서울특별시,중구,중림동,서울특별시 중구 중림동,37.5591682253822,126.966182119336
1114066500,1111061500,20231014,13:00,14:00,0,0,0.0,0.0,3,5282,41,39,1114066500,서울특별시,중구,동화동,서울특별시 중구 동화동,37.5599859709471,127.019430780665
1114055000,1111061500,20231014,17:00,17:00,1,2,0.0,5.0,5,6106,16,10,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231014,13:00,15:00,1,1,0.0,3.0,3,45509,102,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
4117357800,1111061500,20231014,11:00,13:00,1,1,0.0,0.0,3,69338,167,7,4117357800,경기도,안양시 동안구,귀인동,경기도 안양시 동안구 귀인동,37.3855660489491,126.969435484064
1168065000,1111061500,20231014,08:00,12:00,0,0,0.0,0.0,3,145839,247,39,1168065000,서울특별시,강남구,역삼2동,서울특별시 강남구 역삼2동,37.4959639052057,127.046839198832
1111054000,1111061500,20231014,11:00,11:00,1,1,4.0,0.0,0,2168,10,7,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1114055000,1111061500,20231014,15:00,16:00,1,2,0.0,1.0,1,7562,25,9,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
4113357000,1111061500,20231014,10:00,12:00,1,1,0.0,0.0,3,33087,123,7,4113357000,경기도,성남시 중원구,상대원1동,경기도 성남시 중원구 상대원1동,37.4332385925518,127.16438100593
4111752000,1111061500,20231014,13:00,15:00,1,1,0.0,0.0,5,298845,137,7,4111752000,경기도,수원시 영통구,매탄2동,경기도 수원시 영통구 매탄2동,37.2701310358903,127.047429529052
1168054500,1111061500,20231014,17:00,17:00,1,1,2.0,2.0,3,14820,32,7,1168054500,서울특별시,강남구,압구정동,서울특별시 강남구 압구정동,37.5306686414269,127.030809170421
1130563500,1111061500,20231014,14:00,16:00,1,1,1.0,4.0,3,15894,90,7,1130563500,서울특별시,강북구,수유3동,서울특별시 강북구 수유3동,37.6410058344713,127.02393413051
1141068500,1111061500,20231014,12:00,13:00,1,1,0.0,5.0,5,65053,87,7,1141068500,서울특별시,서대문구,홍은제2동,서울특별시 서대문구 홍은제2동,37.5801515443519,126.934229091144
1111053000,1111061500,20231014,18:00,18:00,1,1,0.0,0.0,3,2534,17,7,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1153051000,1111061500,20231014,08:00,09:00,1,1,0.0,0.0,4,27405,76,7,1153051000,서울특별시,구로구,신도림동,서울특별시 구로구 신도림동,37.5077809050367,126.880610228674
1114055000,1111061500,20231014,17:00,19:00,1,1,0.0,4.0,4,91418,87,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1120064500,1111061500,20231014,15:00,16:00,1,1,0.0,0.0,3,48378,83,7,1120064500,서울특별시,성동구,옥수동,서울특별시 성동구 옥수동,37.5435886378545,127.013438338877
1141052000,1111061500,20231014,10:00,10:00,1,1,1.0,0.0,3,8122,18,7,1141052000,서울특별시,서대문구,천연동,서울특별시 서대문구 천연동,37.5675017663096,126.958422464555
1141052000,1111061500,20231014,14:00,14:00,0,0,3.0,0.0,3,3694,33,39,1141052000,서울특별시,서대문구,천연동,서울특별시 서대문구 천연동,37.5675017663096,126.958422464555
1114055000,1111061500,20231014,13:00,14:00,1,4,0.0,3.0,3,15206,26,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111054000,1111061500,20231014,12:00,12:00,1,1,4.0,3.0,3,650,3,7,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1111054000,1111061500,20231014,18:00,18:00,1,1,1.0,3.0,3,23197,44,7,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1114055000,1111061500,20231014,15:00,15:00,1,3,0.0,3.0,3,7709,13,18,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114060500,1111061500,20231014,18:00,18:00,0,4,0.0,3.0,3,7105,15,8,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1111051500,1111061500,20231014,17:00,18:00,1,1,2.0,3.0,3,39918,69,7,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1114055000,1111061500,20231014,13:00,14:00,1,1,1.0,4.0,4,11869,21,7,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1141052000,1111061500,20231014,12:00,13:00,1,1,3.0,0.0,3,9768,17,7,1141052000,서울특별시,서대문구,천연동,서울특별시 서대문구 천연동,37.5675017663096,126.958422464555
1114060500,1111061500,20231014,14:00,14:00,1,4,0.0,3.0,3,6476,14,11,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114055000,1111061500,20231014,19:00,19:00,0,1,4.0,3.0,3,3533,20,8,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1111054000,1111061500,20231014,12:00,13:00,1,5,0.0,3.0,3,42143,34,9,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
4128167000,1111061500,20231014,10:00,11:00,1,1,0.0,0.0,5,28555,50,7,4128167000,경기도,고양시 덕양구,대덕동,경기도 고양시 덕양구 대덕동,37.5855458565799,126.875164854549
1168073000,1111061500,20231014,18:00,19:00,1,1,0.0,0.0,3,40900,39,7,1168073000,서울특별시,강남구,일원1동,서울특별시 강남구 일원1동,37.4918786250766,127.088069174192
1114057000,1111061500,20231014,13:00,15:00,1,1,1.0,5.0,3,148460,91,7,1114057000,서울특별시,중구,필동,서울특별시 중구 필동,37.5601640832368,126.995599542438
1111063000,1111061500,20231014,13:00,14:00,0,0,0.0,3.0,3,3009,22,39,1111063000,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동,37.5720319758375,127.005071290563
1114058000,1111061500,20231014,14:00,15:00,1,1,0.0,5.0,5,4898,27,7,1114058000,서울특별시,중구,장충동,서울특별시 중구 장충동,37.5619118374184,127.007859437008
1138053000,1111061500,20231014,09:00,09:00,1,1,1.0,0.0,3,15508,43,7,1138053000,서울특별시,은평구,불광제2동,서울특별시 은평구 불광제2동,37.6265016239315,126.92730531944
1114054000,1111061500,20231014,16:00,16:00,1,1,1.0,3.0,3,19963,12,7,1114054000,서울특별시,중구,회현동,서울특별시 중구 회현동,37.5572755681354,126.979370256256
1111064000,1111061500,20231014,20:00,20:00,1,1,3.0,0.0,0,1990,20,7,1111064000,서울특별시,종로구,이화동,서울특별시 종로구 이화동,37.5769946840179,127.004338052474
4157051500,1111061500,20231014,15:00,17:00,1,0,2.0,0.0,3,135600,148,44,4157051500,경기도,김포시,김포본동,경기도 김포시 김포본동,37.6339819073164,126.710379733033
1111051500,1111061500,20231014,19:00,20:00,1,2,0.0,3.0,3,45315,44,10,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
4148060000,1111061500,20231014,09:00,11:00,1,1,2.0,0.0,4,135191,125,7,4148060000,경기도,파주시,운정6동,경기도 파주시 운정6동,37.7127442760022,126.720412067404
1111051500,1111061500,20231014,12:00,12:00,1,1,0.0,5.0,5,1938,5,7,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
4157052500,1111061500,20231014,13:00,15:00,1,1,0.0,0.0,5,89623,74,7,4157052500,경기도,김포시,장기본동,경기도 김포시 장기본동,37.6522966561289,126.67169831222
1111065000,1111061500,20231014,16:00,16:00,1,1,4.0,0.0,0,554,1,7,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
1111058000,1111061500,20231014,13:00,14:00,1,1,4.0,0.0,3,7083,40,7,1111058000,서울특별시,종로구,교남동,서울특별시 종로구 교남동,37.5683831622413,126.964634002163
1130563500,1111061500,20231014,10:00,10:00,1,0,0.0,0.0,3,32833,42,44,1130563500,서울특별시,강북구,수유3동,서울특별시 강북구 수유3동,37.6410058344713,127.02393413051
1111060000,1111061500,20231014,17:00,17:00,1,5,0.0,3.0,3,6847,12,6,1111060000,서울특별시,종로구,가회동,서울특별시 종로구 가회동,37.5800968068428,126.984784487479
1111054000,1111061500,20231014,13:00,13:00,1,2,0.0,3.0,3,2458,11,10,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1123060000,1111061500,20231014,14:00,15:00,1,1,2.0,0.0,4,33120,45,7,1123060000,서울특별시,동대문구,답십리제1동,서울특별시 동대문구 답십리제1동,37.5697653601114,127.050104641859
1114060500,1111061500,20231014,17:00,17:00,1,1,0.0,3.0,0,12699,22,7,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
4139052000,1111061500,20231014,09:00,10:00,1,1,0.0,0.0,3,72859,81,7,4139052000,경기도,시흥시,신천동,경기도 시흥시 신천동,37.4355555341518,126.781870213243
1111065000,1111061500,20231014,11:00,11:00,1,1,2.0,4.0,4,14928,17,7,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
1111051500,1111061500,20231014,21:00,21:00,1,1,0.0,4.0,4,2554,3,7,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1114055000,1111061500,20231014,19:00,19:00,0,2,0.0,3.0,3,7705,12,15,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114055000,1111061500,20231014,15:00,15:00,1,6,0.0,3.0,3,5889,13,8,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114058000,1111061500,20231014,17:00,18:00,1,0,0.0,5.0,5,1059,5,44,1114058000,서울특별시,중구,장충동,서울특별시 중구 장충동,37.5619118374184,127.007859437008
1111051500,1111061500,20231014,17:00,17:00,1,0,4.0,3.0,3,3121,16,44,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1111065000,1111061500,20231014,17:00,18:00,0,0,0.0,3.0,3,9917,30,39,1111065000,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440018,127.00060686405
1156054000,1111061500,20231014,21:00,22:00,1,1,0.0,4.0,4,9866,50,7,1156054000,서울특별시,영등포구,여의동,서울특별시 영등포구 여의동,37.5176044401505,126.934609800644
1114065000,1111061500,20231014,09:00,09:00,1,1,0.0,0.0,3,11094,21,7,1114065000,서울특별시,중구,신당제5동,서울특별시 중구 신당제5동,37.5651320352657,127.021876978157
1114055000,1111061500,20231014,17:00,17:00,0,2,0.0,3.0,3,8998,12,9,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114059000,1111061500,20231014,14:00,14:00,1,1,1.0,3.0,3,7316,23,7,1114059000,서울특별시,중구,광희동,서울특별시 중구 광희동,37.5644311770078,127.005052665365
4113567000,1111061500,20231014,09:00,11:00,1,1,2.0,0.0,3,91245,86,7,4113567000,경기도,성남시 분당구,구미동,경기도 성남시 분당구 구미동,37.3402676009464,127.12270368209
4128162100,1111061500,20231014,18:00,20:00,1,1,2.0,0.0,4,84848,114,7,4128162100,경기도,고양시 덕양구,화정1동,경기도 고양시 덕양구 화정1동,37.6446497353206,126.83354072354
1114055000,1111061500,20231014,19:00,19:00,0,3,0.0,1.0,1,7146,13,6,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1114060500,1111061500,20231014,18:00,18:00,1,2,0.0,3.0,3,9781,15,16,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1111063000,1111061500,20231014,10:00,11:00,1,1,0.0,5.0,5,1763,11,7,1111063000,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동,37.5720319758375,127.005071290563
1132068000,1111061500,20231014,17:00,18:00,1,1,2.0,0.0,3,33396,85,7,1132068000,서울특별시,도봉구,쌍문제3동,서울특별시 도봉구 쌍문제3동,37.6489660489947,127.027934441938
1114055000,1111061500,20231014,14:00,14:00,1,3,0.0,3.0,3,4451,11,14,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
4141052000,1111061500,20231014,12:00,13:00,1,1,0.0,0.0,5,42715,108,7,4141052000,경기도,군포시,군포2동,경기도 군포시 군포2동,37.3463436246304,126.943074040816
1168064000,1111061500,20231014,14:00,14:00,1,1,0.0,5.0,3,12651,48,7,1168064000,서울특별시,강남구,역삼1동,서울특별시 강남구 역삼1동,37.4954279212045,127.033201088112
1114061500,1111061500,20231014,22:00,22:00,1,1,1.0,5.0,5,11932,18,7,1114061500,서울특별시,중구,신당동,서울특별시 중구 신당동,37.5620157313145,127.014442188261
1117058000,1111061500,20231014,11:00,12:00,1,1,0.0,5.0,3,30511,54,7,1117058000,서울특별시,용산구,효창동,서울특별시 용산구 효창동,37.5424588083351,126.9618988792
4157025300,1111061500,20231014,17:00,18:00,0,0,0.0,0.0,3,24844,53,39,4157025300,경기도,김포시,고촌읍,경기도 김포시 고촌읍,37.6034632885764,126.770844490829
1162061500,1111061500,20231014,14:00,15:00,1,1,2.0,0.0,3,52951,65,7,1162061500,서울특별시,관악구,중앙동,서울특별시 관악구 중앙동,37.4841881538498,126.949789748223
1138052000,1111061500,20231014,13:00,13:00,0,0,0.0,3.0,3,6958,29,39,1138052000,서울특별시,은평구,불광제1동,서울특별시 은평구 불광제1동,37.6103587706933,126.932086867815
1153052000,1111061500,20231014,13:00,14:00,1,1,0.0,0.0,3,20056,75,7,1153052000,서울특별시,구로구,구로제1동,서울특별시 구로구 구로제1동,37.493028299768,126.875812024894
1171067000,1111061500,20231014,12:00,12:00,1,1,2.0,0.0,3,82616,41,7,1171067000,서울특별시,송파구,잠실2동,서울특별시 송파구 잠실2동,37.5119166362263,127.088540619051
1130566000,1111061500,20231014,11:00,12:00,1,1,2.0,0.0,3,21801,61,7,1130566000,서울특별시,강북구,인수동,서울특별시 강북구 인수동,37.6414330477648,127.010632416597
1111051500,1111061500,20231014,18:00,18:00,1,1,0.0,0.0,4,61549,48,7,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1114060500,1111061500,20231014,13:00,13:00,0,5,0.0,3.0,3,9185,19,7,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
1114055000,1111061500,20231014,18:00,19:00,0,1,0.0,3.0,3,21050,56,8,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
1147051000,1111061500,20231014,09:00,10:00,1,1,2.0,0.0,3,25472,77,7,1147051000,서울특별시,양천구,목1동,서울특별시 양천구 목1동,37.530353681952,126.871138769506
1114055000,1111061500,20231014,18:00,18:00,1,0,4.0,3.0,3,3549,18,44,1114055000,서울특별시,중구,명동,서울특별시 중구 명동,37.5583576447485,126.985241620075
4117158000,1111061500,20231014,15:00,17:00,1,1,5.0,4.0,2,97010,136,7,4117158000,경기도,안양시 만안구,안양8동,경기도 안양시 만안구 안양8동,37.3853198571645,126.932123242061
1111051500,1111061500,20231014,15:00,16:00,1,1,0.0,3.0,3,32308,50,13,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1168066000,1111061500,20231014,08:00,09:00,1,1,2.0,0.0,4,22806,72,7,1168066000,서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,37.48197916687,127.057489994874
1159054000,1111061500,20231014,13:00,14:00,1,1,2.0,4.0,4,23516,66,7,1159054000,서울특별시,동작구,상도제2동,서울특별시 동작구 상도제2동,37.505466519485,126.942311042649
1114060500,1111061500,20231014,14:00,15:00,1,2,0.0,4.0,4,11550,33,7,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
4157025300,1111061500,20231014,10:00,13:00,0,0,0.0,0.0,3,20532,198,39,4157025300,경기도,김포시,고촌읍,경기도 김포시 고촌읍,37.6034632885764,126.770844490829
4136057000,1111061500,20231014,11:00,13:00,1,1,2.0,4.0,5,44493,96,7,4136057000,경기도,남양주시,별내동,경기도 남양주시 별내동,37.6462754221373,127.121981563821
1114060500,1111061500,20231014,20:00,20:00,0,6,0.0,3.0,3,11433,9,8,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
4122062000,1111061500,20231014,10:00,13:00,1,1,2.0,0.0,3,193607,147,7,4122062000,경기도,평택시,비전1동,경기도 평택시 비전1동,37.0109387886742,127.112167634516
1111051500,1111061500,20231014,09:00,11:00,0,0,0.0,5.0,3,48001,100,39,1111051500,서울특별시,종로구,청운효자동,서울특별시 종로구 청운효자동,37.5841161738354,126.97064969123
1111053000,1111061500,20231014,13:00,14:00,1,1,0.0,3.0,3,8977,19,7,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1114062500,1111061500,20231014,19:00,19:00,1,1,0.0,0.0,0,1646,5,7,1114062500,서울특별시,중구,다산동,서울특별시 중구 다산동,37.5543182024144,127.008302272338
4111158000,1111061500,20231014,11:00,14:00,1,1,2.0,2.0,3,97712,168,7,4111158000,경기도,수원시 장안구,영화동,경기도 수원시 장안구 영화동,37.2931846908547,127.014029745892
1114052000,1111061500,20231014,19:00,19:00,1,2,0.0,3.0,3,7721,22,10,1114052000,서울특별시,중구,소공동,서울특별시 중구 소공동,37.5638997702148,126.97979400965
1141058500,1111061500,20231014,09:00,09:00,1,1,1.0,5.0,5,22914,18,7,1141058500,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌동,37.5651616940519,126.93927687604
1111054000,1111061500,20231014,19:00,20:00,1,1,4.0,3.0,3,14105,38,7,1111054000,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.584997782564,126.981758302922
1135060000,1111061500,20231014,13:00,14:00,1,1,2.0,5.0,5,44684,87,7,1135060000,서울특별시,노원구,공릉2동,서울특별시 노원구 공릉2동,37.6213085353565,127.083296516416
1156058500,1111061500,20231014,13:00,14:00,1,1,0.0,4.0,3,50029,48,7,1156058500,서울특별시,영등포구,도림동,서울특별시 영등포구 도림동,37.5094388403259,126.895944463887
4136054500,1111061500,20231014,12:00,13:00,1,0,0.0,0.0,3,48164,100,44,4136054500,경기도,남양주시,다산1동,경기도 남양주시 다산1동,37.6139988492787,127.155422645479
1171064200,1111061500,20231014,08:00,10:00,1,1,2.0,0.0,3,24885,74,7,1171064200,서울특별시,송파구,문정2동,서울특별시 송파구 문정2동,37.4898951926479,127.110912385336
1165051000,1111061500,20231014,12:00,13:00,1,1,0.0,5.0,5,34860,69,7,1165051000,서울특별시,서초구,서초1동,서울특별시 서초구 서초1동,37.4901474659139,127.019530273485
2820051000,1111061500,20231014,14:00,16:00,1,1,0.0,5.0,5,146123,107,7,2820051000,인천광역시,남동구,구월1동,인천광역시 남동구 구월1동,37.4475817075734,126.712528296085
4111369000,1111061500,20231014,08:00,11:00,1,1,5.0,0.0,5,104310,141,7,4111369000,경기도,수원시 권선구,곡선동,경기도 수원시 권선구 곡선동,37.2433352163641,127.033324609958
1144066000,1111061500,20231014,12:00,12:00,1,1,0.0,3.0,3,32307,33,7,1144066000,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.5550949138085,126.914613374473
1153051000,1111061500,20231014,09:00,10:00,0,0,2.0,0.0,3,44903,49,39,1153051000,서울특별시,구로구,신도림동,서울특별시 구로구 신도림동,37.5077809050367,126.880610228674
1130557500,1111061500,20231014,16:00,16:00,1,1,2.0,0.0,3,20730,39,7,1130557500,서울특별시,강북구,삼각산동,서울특별시 강북구 삼각산동,37.6151481268735,127.020736332344
1156070000,1111061500,20231014,13:00,15:00,1,1,0.0,0.0,3,42799,126,7,1156070000,서울특별시,영등포구,대림제1동,서울특별시 영등포구 대림제1동,37.4954671376446,126.905833713564
1114060500,1111061500,20231014,18:00,18:00,0,1,0.0,4.0,4,4140,14,8,1114060500,서울특별시,중구,을지로동,서울특별시 중구 을지로동,37.5669897855446,126.991193754251
4148057000,1111061500,20231014,10:00,13:00,1,1,2.0,0.0,3,84868,146,7,4148057000,경기도,파주시,운정3동,경기도 파주시 운정3동,37.7171144963165,126.743628293521
1111053000,1111061500,20231014,18:00,18:00,1,5,0.0,3.0,3,5229,11,9,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1130557500,1111061500,20231014,10:00,10:00,1,1,1.0,0.0,4,18921,34,7,1130557500,서울특별시,강북구,삼각산동,서울특별시 강북구 삼각산동,37.6151481268735,127.020736332344
1111053000,1111061500,20231014,19:00,19:00,1,1,2.0,5.0,5,12650,30,7,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1111053000,1111061500,20231014,17:00,17:00,0,1,0.0,3.0,3,6685,17,13,1111053000,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
